,date,where,whose,totalPayment,info,category,type,cycle,note
0,2021-04-06,ﾍﾟｲﾍﾟｲ ﾊﾆｰｽﾞ,Vit,1980.0,Paypay Honeys,Fashion,Yahoo,202105,New_Data
1,2021-04-13,ﾍﾟｲﾍﾟｲ ｺｳﾎｸﾄｳｷｭｳ,Home,924.0,Paypay Kohoku Tokyu,Unknown,Yahoo,202105,Manually confirmed unclear transaction
2,2021-04-19,ﾍﾟｲﾍﾟｲ ﾕﾆｸﾛ,Home,2360.0,Paypay Uniqlo (Nancy),Kids,Yahoo,202105,Manually confirmed unclear transaction
3,2021-04-20,ﾍﾟｲﾍﾟｲ ﾄｳｷｭｳｽﾄｱ,Home,642.0,Paypay Tokyu Store,Unknown,Yahoo,202105,Manually confirmed unclear transaction
4,2021-04-27,ﾍﾟｲﾍﾟｲ ｺｳﾎｸﾄｳｷｭｳ,Vit,3460.0,Paypay Kohoku Tokyu (Vit),Personal,Yahoo,202105,Manually confirmed unclear transaction
5,2021-04-27,ﾍﾟｲﾍﾟｲ ﾀﾘｰｽﾞｺｰﾋｰ,Home,572.0,Paypay Tully Coffee,Groceries,Yahoo,202105,New_Data
