,date,where,whose,totalPayment,info,category,type,cycle,note
0,2020-04-29,モザイクモール港北,Home,483.0,Mosaic Mall,Unknown,Rakuten,202005,Manual confirmed unclear transaction
1,2020-04-29,ユニクロジーユーオンライン,Vit,6567.0,Uniqlo Online,Fashion,Rakuten,202005,Manual confirmed unclear transaction
2,2020-04-07,ﾉ-ｽﾎﾟ-ﾄ･ﾓ-ﾙ,Home,6936.0,Northport mall,Unknown,Rakuten,202005,Manual confirmed unclear transaction
3,2020-04-06,イオンリテール,Home,1198.0,AEON,Kids,Rakuten,202005,Manual confirmed unclear transaction
4,2020-04-03,イオンリテール,Home,1762.0,AEON,Kids,Rakuten,202005,Manual confirmed unclear transaction
