,date,where,whose,totalPayment,info,category,type,cycle,note
0,2021-06-09,ﾍﾟｲﾍﾟｲ ﾅｶｶﾞﾜｼﾞﾋﾞｲﾝｺｳ,Home,1080.0,Paypay Post Office,Other Expense,Yahoo,202107,New_Data
1,2021-06-13,ﾍﾟｲﾍﾟｲ ﾊﾞｲﾝﾐｰﾊﾞｰﾊﾞｰ,Home,1350.0,Paypay Banhmi,Eating Out,Yahoo,202107,New_Data
