,date,where,whose,totalPayment,info,category,type,cycle,note
0,2021-06-29,MERCARI/AP利用国JPN,Home,3400.0,MECARI - Milk Warmer,Kids,Rakuten,202107,Confirmed new transaction data
1,2021-06-26,ﾉ-ｽﾎﾟ-ﾄ･ﾓ-ﾙ,Home,375.0,Northport mall,Household Supplies,Rakuten,202107,Manual confirmed unclear transaction
2,2021-06-19,ｺﾞ- ﾀｸｼ-ｱﾌﾟﾘ,Home,1200.0,GO Taxi,Transportation,Rakuten,202107,Confirmed new transaction data
3,2021-06-17,ｺﾞ- ﾀｸｼ-ｱﾌﾟﾘ,Home,800.0,GO Taxi,Transportation,Rakuten,202107,Confirmed new transaction data
4,2021-06-11,ｺﾞｰ/ｼﾞｬﾊﾟﾝﾀｸｼｰ(ﾀ,Home,1700.0,GO Taxi,Transportation,Rakuten,202107,Confirmed new transaction data
5,2021-05-27,イオンリテール,Home,2432.0,AEON,Kids,Rakuten,202107,Manual confirmed unclear transaction
