,date,where,whose,totalPayment,info,category,type,cycle,note
0,2020-07-19,ﾉ-ｽﾎﾟ-ﾄ･ﾓ-ﾙ,Home,2662.0,Northport mall,Unknown,Rakuten,202008,Manual confirmed unclear transaction
1,2020-07-01,ﾉ-ｽﾎﾟ-ﾄ･ﾓ-ﾙ,Home,4268.0,Northport mall,Unknown,Rakuten,202008,Manual confirmed unclear transaction
