,date,where,whose,totalPayment,info,category,type,cycle,note
0,2021-08-17,ﾔﾌ-ｶﾝﾀﾝｹｯｻｲ,本人*,67390.0,Yahoo,Need_Confirmed,Yahoo,202109,Manually confirmed unclear transaction
