,date,where,whose,totalPayment,info,category,type,cycle,note
0,2021-08-07,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,750.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
1,2021-08-19,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,784.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
2,2021-08-21,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,792.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
3,2021-08-24,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,1499.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
4,2021-08-24,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,2590.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
5,2021-08-24,ＮＴＴ東日本ご利用料金０８月分,Need_Check,3300.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
6,2021-08-27,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,474.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
7,2021-08-31,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,2659.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
8,2021-08-31,ＡＭＡＺＯＮ．ＣＯ．ＪＰ,Need_Check,1300.0,No_info,No_Cat,Amazon,202109,Manually confirmed Amazon Transaction
